call_count, inputs, weights, outputs, nb_iterations, d_cache_accesses, d_cache_misses, d_load, d_store, instret, cycles
8310, 0x800210a8, 0x8001f038, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8311, 0x80021158, 0x8001f088, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8312, 0x80021208, 0x8001f0d8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8313, 0x800212b8, 0x8001f128, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8314, 0x80020ff8, 0x8001f178, 0x8002fd4c, 80, 215, 9, 161, 1, 568, 821 
8315, 0x800210a8, 0x8001f1c8, 0x8002fd4c, 80, 205, 7, 161, 1, 568, 803 
8316, 0x80021158, 0x8001f218, 0x8002fd4c, 80, 185, 4, 161, 1, 568, 776 
8317, 0x80021208, 0x8001f268, 0x8002fd4c, 80, 185, 2, 161, 1, 568, 760 
8318, 0x800212b8, 0x8001f2b8, 0x8002fd4c, 80, 205, 9, 161, 1, 568, 817 
8319, 0x80020ff8, 0x8001f308, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8320, 0x800210a8, 0x8001f358, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8321, 0x80021158, 0x8001f3a8, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8322, 0x80021208, 0x8001f3f8, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8323, 0x800212b8, 0x8001f448, 0x8002fd4c, 80, 185, 1, 161, 1, 568, 751 
8324, 0x80020ff8, 0x8001f498, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8325, 0x800210a8, 0x8001f4e8, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8326, 0x80021158, 0x8001f538, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8327, 0x80021208, 0x8001f588, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8328, 0x800212b8, 0x8001f5d8, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8329, 0x80020ff8, 0x8001f628, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8330, 0x800210a8, 0x8001f678, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8331, 0x80021158, 0x8001f6c8, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8332, 0x80021208, 0x8001f718, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8333, 0x800212b8, 0x8001f768, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8334, 0x80020ff8, 0x8001f7b8, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8335, 0x800210a8, 0x8001f808, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8336, 0x80021158, 0x8001f858, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8337, 0x80021208, 0x8001f8a8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8338, 0x800212b8, 0x8001f8f8, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8339, 0x80020ff8, 0x8001f948, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8340, 0x800210a8, 0x8001f998, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8341, 0x80021158, 0x8001f9e8, 0x8002fd4c, 80, 175, 1, 161, 1, 568, 750 
8342, 0x80021208, 0x8001fa38, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8343, 0x800212b8, 0x8001fa88, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8344, 0x80021018, 0x8001d558, 0x8002fd4c, 80, 185, 6, 161, 1, 568, 792 
8345, 0x800210c8, 0x8001d5a8, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8346, 0x80021178, 0x8001d5f8, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8347, 0x80021228, 0x8001d648, 0x8002fd4c, 80, 195, 6, 161, 1, 568, 793 
8348, 0x800212d8, 0x8001d698, 0x8002fd4c, 80, 195, 6, 161, 1, 568, 793 
8349, 0x80021018, 0x8001d6e8, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8350, 0x800210c8, 0x8001d738, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8351, 0x80021178, 0x8001d788, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8352, 0x80021228, 0x8001d7d8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8353, 0x800212d8, 0x8001d828, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8354, 0x80021018, 0x8001d878, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8355, 0x800210c8, 0x8001d8c8, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8356, 0x80021178, 0x8001d918, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8357, 0x80021228, 0x8001d968, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8358, 0x800212d8, 0x8001d9b8, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8359, 0x80021018, 0x8001da08, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8360, 0x800210c8, 0x8001da58, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8361, 0x80021178, 0x8001daa8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8362, 0x80021228, 0x8001daf8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8363, 0x800212d8, 0x8001db48, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8364, 0x80021018, 0x8001db98, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8365, 0x800210c8, 0x8001dbe8, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8366, 0x80021178, 0x8001dc38, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8367, 0x80021228, 0x8001dc88, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8368, 0x800212d8, 0x8001dcd8, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8369, 0x80021018, 0x8001dd28, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8370, 0x800210c8, 0x8001dd78, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8371, 0x80021178, 0x8001ddc8, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8372, 0x80021228, 0x8001de18, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8373, 0x800212d8, 0x8001de68, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8374, 0x80021018, 0x8001deb8, 0x8002fd4c, 80, 175, 1, 161, 1, 568, 750 
8375, 0x800210c8, 0x8001df08, 0x8002fd4c, 80, 175, 1, 161, 1, 568, 750 
8376, 0x80021178, 0x8001df58, 0x8002fd4c, 80, 175, 1, 161, 1, 568, 750 
8377, 0x80021228, 0x8001dfa8, 0x8002fd4c, 80, 175, 1, 161, 1, 568, 750 
8378, 0x800212d8, 0x8001dff8, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8379, 0x80021018, 0x8001e048, 0x8002fd4c, 80, 185, 3, 161, 1, 568, 767 
8380, 0x800210c8, 0x8001e098, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8381, 0x80021178, 0x8001e0e8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8382, 0x80021228, 0x8001e138, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8383, 0x800212d8, 0x8001e188, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8384, 0x80021018, 0x8001e1d8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8385, 0x800210c8, 0x8001e228, 0x8002fd4c, 80, 205, 7, 161, 1, 568, 803 
8386, 0x80021178, 0x8001e278, 0x8002fd4c, 80, 205, 5, 161, 1, 568, 786 
8387, 0x80021228, 0x8001e2c8, 0x8002fd4c, 80, 215, 8, 161, 1, 568, 812 
8388, 0x800212d8, 0x8001e318, 0x8002fd4c, 80, 195, 3, 161, 1, 568, 768 
8389, 0x80021018, 0x8001e368, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8390, 0x800210c8, 0x8001e3b8, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8391, 0x80021178, 0x8001e408, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8392, 0x80021228, 0x8001e458, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8393, 0x800212d8, 0x8001e4a8, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8394, 0x80021018, 0x8001e4f8, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8395, 0x800210c8, 0x8001e548, 0x8002fd4c, 80, 175, 6, 161, 1, 568, 790 
8396, 0x80021178, 0x8001e598, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8397, 0x80021228, 0x8001e5e8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8398, 0x800212d8, 0x8001e638, 0x8002fd4c, 80, 175, 1, 161, 1, 568, 750 
8399, 0x80021018, 0x8001e688, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8400, 0x800210c8, 0x8001e6d8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8401, 0x80021178, 0x8001e728, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8402, 0x80021228, 0x8001e778, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8403, 0x800212d8, 0x8001e7c8, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8404, 0x80021018, 0x8001e818, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8405, 0x800210c8, 0x8001e868, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8406, 0x80021178, 0x8001e8b8, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8407, 0x80021228, 0x8001e908, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8408, 0x800212d8, 0x8001e958, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8409, 0x80021018, 0x8001e9a8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8410, 0x800210c8, 0x8001e9f8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8411, 0x80021178, 0x8001ea48, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8412, 0x80021228, 0x8001ea98, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8413, 0x800212d8, 0x8001eae8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8414, 0x80021018, 0x8001eb38, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8415, 0x800210c8, 0x8001eb88, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8416, 0x80021178, 0x8001ebd8, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8417, 0x80021228, 0x8001ec28, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8418, 0x800212d8, 0x8001ec78, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8419, 0x80021018, 0x8001ecc8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8420, 0x800210c8, 0x8001ed18, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8421, 0x80021178, 0x8001ed68, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8422, 0x80021228, 0x8001edb8, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8423, 0x800212d8, 0x8001ee08, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8424, 0x80021018, 0x8001ee58, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8425, 0x800210c8, 0x8001eea8, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8426, 0x80021178, 0x8001eef8, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8427, 0x80021228, 0x8001ef48, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8428, 0x800212d8, 0x8001ef98, 0x8002fd4c, 80, 175, 1, 161, 1, 568, 750 
8429, 0x80021018, 0x8001efe8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8430, 0x800210c8, 0x8001f038, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8431, 0x80021178, 0x8001f088, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8432, 0x80021228, 0x8001f0d8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8433, 0x800212d8, 0x8001f128, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8434, 0x80021018, 0x8001f178, 0x8002fd4c, 80, 215, 8, 161, 1, 568, 812 
8435, 0x800210c8, 0x8001f1c8, 0x8002fd4c, 80, 205, 5, 161, 1, 568, 786 
8436, 0x80021178, 0x8001f218, 0x8002fd4c, 80, 195, 7, 161, 1, 568, 801 
8437, 0x80021228, 0x8001f268, 0x8002fd4c, 80, 205, 4, 161, 1, 568, 777 
8438, 0x800212d8, 0x8001f2b8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8439, 0x80021018, 0x8001f308, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8440, 0x800210c8, 0x8001f358, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8441, 0x80021178, 0x8001f3a8, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8442, 0x80021228, 0x8001f3f8, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8443, 0x800212d8, 0x8001f448, 0x8002fd4c, 80, 185, 1, 161, 1, 568, 751 
8444, 0x80021018, 0x8001f498, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8445, 0x800210c8, 0x8001f4e8, 0x8002fd4c, 80, 175, 1, 161, 1, 568, 750 
8446, 0x80021178, 0x8001f538, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8447, 0x80021228, 0x8001f588, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8448, 0x800212d8, 0x8001f5d8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8449, 0x80021018, 0x8001f628, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8450, 0x800210c8, 0x8001f678, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8451, 0x80021178, 0x8001f6c8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8452, 0x80021228, 0x8001f718, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8453, 0x800212d8, 0x8001f768, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8454, 0x80021018, 0x8001f7b8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8455, 0x800210c8, 0x8001f808, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8456, 0x80021178, 0x8001f858, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8457, 0x80021228, 0x8001f8a8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8458, 0x800212d8, 0x8001f8f8, 0x8002fd4c, 80, 175, 1, 161, 1, 568, 750 
8459, 0x80021018, 0x8001f948, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8460, 0x800210c8, 0x8001f998, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8461, 0x80021178, 0x8001f9e8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8462, 0x80021228, 0x8001fa38, 0x8002fd4c, 80, 175, 6, 161, 1, 568, 790 
8463, 0x800212d8, 0x8001fa88, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8464, 0x80021038, 0x8001d558, 0x8002fd4c, 80, 195, 7, 161, 1, 568, 801 
8465, 0x800210e8, 0x8001d5a8, 0x8002fd4c, 80, 195, 5, 161, 1, 568, 785 
8466, 0x80021198, 0x8001d5f8, 0x8002fd4c, 80, 185, 4, 161, 1, 568, 776 
8467, 0x80021248, 0x8001d648, 0x8002fd4c, 80, 195, 5, 161, 1, 568, 785 
8468, 0x800212f8, 0x8001d698, 0x8002fd4c, 80, 195, 6, 161, 1, 568, 794 
8469, 0x80021038, 0x8001d6e8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8470, 0x800210e8, 0x8001d738, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8471, 0x80021198, 0x8001d788, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8472, 0x80021248, 0x8001d7d8, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8473, 0x800212f8, 0x8001d828, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8474, 0x80021038, 0x8001d878, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8475, 0x800210e8, 0x8001d8c8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8476, 0x80021198, 0x8001d918, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8477, 0x80021248, 0x8001d968, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8478, 0x800212f8, 0x8001d9b8, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8479, 0x80021038, 0x8001da08, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8480, 0x800210e8, 0x8001da58, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8481, 0x80021198, 0x8001daa8, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8482, 0x80021248, 0x8001daf8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8483, 0x800212f8, 0x8001db48, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8484, 0x80021038, 0x8001db98, 0x8002fd4c, 80, 175, 6, 161, 1, 568, 790 
8485, 0x800210e8, 0x8001dbe8, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8486, 0x80021198, 0x8001dc38, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8487, 0x80021248, 0x8001dc88, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8488, 0x800212f8, 0x8001dcd8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8489, 0x80021038, 0x8001dd28, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8490, 0x800210e8, 0x8001dd78, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8491, 0x80021198, 0x8001ddc8, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8492, 0x80021248, 0x8001de18, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8493, 0x800212f8, 0x8001de68, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8494, 0x80021038, 0x8001deb8, 0x8002fd4c, 80, 175, 1, 161, 1, 568, 750 
8495, 0x800210e8, 0x8001df08, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8496, 0x80021198, 0x8001df58, 0x8002fd4c, 80, 175, 1, 161, 1, 568, 750 
8497, 0x80021248, 0x8001dfa8, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8498, 0x800212f8, 0x8001dff8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8499, 0x80021038, 0x8001e048, 0x8002fd4c, 80, 185, 2, 161, 1, 568, 759 
8500, 0x800210e8, 0x8001e098, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8501, 0x80021198, 0x8001e0e8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8502, 0x80021248, 0x8001e138, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8503, 0x800212f8, 0x8001e188, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8504, 0x80021038, 0x8001e1d8, 0x8002fd4c, 80, 175, 1, 161, 1, 568, 750 
8505, 0x800210e8, 0x8001e228, 0x8002fd4c, 80, 195, 6, 161, 1, 568, 793 
8506, 0x80021198, 0x8001e278, 0x8002fd4c, 80, 205, 4, 161, 1, 568, 778 
8507, 0x80021248, 0x8001e2c8, 0x8002fd4c, 80, 195, 6, 161, 1, 568, 793 
8508, 0x800212f8, 0x8001e318, 0x8002fd4c, 80, 195, 5, 161, 1, 568, 784 
8509, 0x80021038, 0x8001e368, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8510, 0x800210e8, 0x8001e3b8, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8511, 0x80021198, 0x8001e408, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8512, 0x80021248, 0x8001e458, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8513, 0x800212f8, 0x8001e4a8, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8514, 0x80021038, 0x8001e4f8, 0x8002fd4c, 80, 175, 1, 161, 1, 568, 750 
8515, 0x800210e8, 0x8001e548, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8516, 0x80021198, 0x8001e598, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8517, 0x80021248, 0x8001e5e8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8518, 0x800212f8, 0x8001e638, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8519, 0x80021038, 0x8001e688, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8520, 0x800210e8, 0x8001e6d8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8521, 0x80021198, 0x8001e728, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8522, 0x80021248, 0x8001e778, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8523, 0x800212f8, 0x8001e7c8, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8524, 0x80021038, 0x8001e818, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8525, 0x800210e8, 0x8001e868, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8526, 0x80021198, 0x8001e8b8, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8527, 0x80021248, 0x8001e908, 0x8002fd4c, 80, 175, 1, 161, 1, 568, 750 
8528, 0x800212f8, 0x8001e958, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8529, 0x80021038, 0x8001e9a8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8530, 0x800210e8, 0x8001e9f8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8531, 0x80021198, 0x8001ea48, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8532, 0x80021248, 0x8001ea98, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8533, 0x800212f8, 0x8001eae8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8534, 0x80021038, 0x8001eb38, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8535, 0x800210e8, 0x8001eb88, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8536, 0x80021198, 0x8001ebd8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8537, 0x80021248, 0x8001ec28, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8538, 0x800212f8, 0x8001ec78, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8539, 0x80021038, 0x8001ecc8, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8540, 0x800210e8, 0x8001ed18, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8541, 0x80021198, 0x8001ed68, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8542, 0x80021248, 0x8001edb8, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8543, 0x800212f8, 0x8001ee08, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8544, 0x80021038, 0x8001ee58, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8545, 0x800210e8, 0x8001eea8, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8546, 0x80021198, 0x8001eef8, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8547, 0x80021248, 0x8001ef48, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8548, 0x800212f8, 0x8001ef98, 0x8002fd4c, 80, 175, 1, 161, 1, 568, 750 
8549, 0x80021038, 0x8001efe8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8550, 0x800210e8, 0x8001f038, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8551, 0x80021198, 0x8001f088, 0x8002fd4c, 80, 175, 1, 161, 1, 568, 750 
8552, 0x80021248, 0x8001f0d8, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8553, 0x800212f8, 0x8001f128, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8554, 0x80021038, 0x8001f178, 0x8002fd4c, 80, 205, 6, 161, 1, 568, 796 
8555, 0x800210e8, 0x8001f1c8, 0x8002fd4c, 80, 185, 2, 161, 1, 568, 759 
8556, 0x80021198, 0x8001f218, 0x8002fd4c, 80, 205, 8, 161, 1, 568, 812 
8557, 0x80021248, 0x8001f268, 0x8002fd4c, 80, 185, 5, 161, 1, 568, 784 
8558, 0x800212f8, 0x8001f2b8, 0x8002fd4c, 80, 175, 2, 161, 1, 568, 758 
8559, 0x80021038, 0x8001f308, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8560, 0x800210e8, 0x8001f358, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8561, 0x80021198, 0x8001f3a8, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8562, 0x80021248, 0x8001f3f8, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8563, 0x800212f8, 0x8001f448, 0x8002fd4c, 80, 205, 3, 161, 1, 568, 769 
8564, 0x80021038, 0x8001f498, 0x8002fd4c, 80, 175, 0, 161, 1, 568, 742 
8565, 0x800210e8, 0x8001f4e8, 0x8002fd4c, 80, 175, 1, 161, 1, 568, 750 
8566, 0x80021198, 0x8001f538, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8567, 0x80021248, 0x8001f588, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8568, 0x800212f8, 0x8001f5d8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8569, 0x80021038, 0x8001f628, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8570, 0x800210e8, 0x8001f678, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8571, 0x80021198, 0x8001f6c8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8572, 0x80021248, 0x8001f718, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8573, 0x800212f8, 0x8001f768, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8574, 0x80021038, 0x8001f7b8, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8575, 0x800210e8, 0x8001f808, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8576, 0x80021198, 0x8001f858, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8577, 0x80021248, 0x8001f8a8, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8578, 0x800212f8, 0x8001f8f8, 0x8002fd4c, 80, 175, 5, 161, 1, 568, 782 
8579, 0x80021038, 0x8001f948, 0x8002fd4c, 80, 175, 3, 161, 1, 568, 766 
8580, 0x800210e8, 0x8001f998, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
8581, 0x80021198, 0x8001f9e8, 0x8002fd4c, 80, 175, 4, 161, 1, 568, 774 
